file,backend,precision,selected_threshold,selected_fidelity,selected_threshold_log2,forward_wall_s,forward_threshold,forward_unique_outcomes,forward_peak_rss_mb,estimated_per_shot_s,estimated_setup_s,state_setup_wall_s,state_setup_peak_rss_mb,sweep_fid_1,sweep_wall_1,sweep_rss_1,sweep_fid_2,sweep_wall_2,sweep_rss_2,sweep_fid_4,sweep_wall_4,sweep_rss_4,sweep_fid_8,sweep_wall_8,sweep_rss_8,sweep_fid_16,sweep_wall_16,sweep_rss_16,sweep_fid_32,sweep_wall_32,sweep_rss_32,sweep_fid_64,sweep_wall_64,sweep_rss_64,sweep_fid_128,sweep_wall_128,sweep_rss_128,sweep_fid_256,sweep_wall_256,sweep_rss_256,sweep_fid_512,sweep_wall_512,sweep_rss_512,sweep_min_fidelity,sweep_max_fidelity,n_sweep_rungs,fidelity_at_1,rungs_to_099,biggest_fid_jump,biggest_jump_rung,verify_p_return_zero,n_qubits,n_cbits,n_qregs,n_cregs,gate_cx_count,gate_cx_frac,gate_cz_count,gate_cz_frac,gate_cp_count,gate_cp_frac,gate_rzz_count,gate_rzz_frac,gate_rxx_count,gate_rxx_frac,gate_swap_count,gate_swap_frac,gate_ccx_count,gate_ccx_frac,gate_rccx_count,gate_rccx_frac,gate_cswap_count,gate_cswap_frac,gate_h_count,gate_h_frac,gate_x_count,gate_x_frac,gate_y_count,gate_y_frac,gate_z_count,gate_z_frac,gate_rx_count,gate_rx_frac,gate_ry_count,gate_ry_frac,gate_rz_count,gate_rz_frac,gate_p_count,gate_p_frac,gate_u_count,gate_u_frac,gate_u1_count,gate_u1_frac,gate_u2_count,gate_u2_frac,gate_u3_count,gate_u3_frac,gate_s_count,gate_s_frac,gate_sdg_count,gate_sdg_frac,gate_t_count,gate_t_frac,gate_tdg_count,gate_tdg_frac,gate_sx_count,gate_sx_frac,gate_sxdg_count,gate_sxdg_frac,gate_cu_count,gate_cu_frac,gate_cu1_count,gate_cu1_frac,gate_cu3_count,gate_cu3_frac,gate_cry_count,gate_cry_frac,gate_crx_count,gate_crx_frac,gate_crz_count,gate_crz_frac,gate_ch_count,gate_ch_frac,n_1q_gates,n_2q_gates,n_3q_gates,n_parameterized_gates,frac_2q,frac_3q,frac_parameterized,n_distinct_gate_types,total_gates,max_cut_pressure,mean_cut_pressure,std_cut_pressure,sum_cut_pressure,cut_pressure_entropy,n_active_cuts,cut_pressure_frac_active,edge_cutwidth_natural,entangling_cutwidth_natural,max_gate_span,mean_gate_span,std_gate_span,frac_nearest_neighbor,frac_long_range,circuit_depth,depth_per_qubit,gate_density,n_entangling_gates,n_entangling_layers,entangling_gate_ratio,graph_n_edges,graph_density,graph_n_components,graph_largest_component_frac,graph_avg_clustering,graph_avg_shortest_path,graph_diameter,graph_conductance_best_cut,graph_sparsity,graph_clustering_over_density,graph_max_degree,graph_mean_degree,graph_std_degree,graph_min_degree,graph_median_degree,graph_p25_degree,graph_p75_degree,graph_degree_entropy,graph_degeneracy,graph_arboricity,graph_treewidth_min_degree,graph_treewidth_min_fill,graph_bandwidth_natural,graph_bandwidth_heuristic,graph_bandwidth_min,graph_cutwidth_natural,graph_cutwidth_heuristic,graph_cutwidth_min,graph_linear_arrangement_natural,graph_linear_arrangement_heuristic,graph_linear_arrangement_min,graph_min_balanced_separator,graph_recursive_bisection_max_cut,graph_recursive_bisection_avg_cut,graph_max_wdegree,graph_mean_wdegree,graph_std_wdegree,graph_min_wdegree,graph_median_wdegree,graph_p25_wdegree,graph_p75_wdegree,graph_max_edge_weight,graph_mean_edge_weight,is_nearest_neighbor,is_star_topology,is_all_to_all,param_mean,param_std,param_min,param_max,param_n_unique,param_entropy,gates_per_qubit,entangling_gates_per_qubit,cut_pressure_per_qubit,log_total_gates,log_n_qubits,log_max_cut_pressure,predicted_family,true_family,is_gpu,is_double,log_forward_wall_s,log_setup_s,log_per_shot_s
qpeexact_indep_qiskit_100.qasm,CPU,double,1,0.9999999999983897,0,1460.3537848000014,1,1,433.5546875,0.1456480506050607,3.873278749394402,4.018926799999463,424.57421875,0.9999999999983897,6.259242099997209,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999983897,0.9999999999983897,1,0.9999999999983897,0,0.0,1,1.0,100,99,2,1,0.0,0.0,0.0,0.0,4950.0,0.9522893420546364,0.0,0.0,0.0,0.0,49.0,0.009426702577914583,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.03809157368218546,1.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,4999.0,0.0,4950.0,0.961716044632551,0.0,0.9522893420546364,4.0,5198.0,2549.0,1708.080808080808,744.1764844005087,169100.0,6.461278600473072,99,1.0,2500.0,2549.0,99.0,33.82676535307061,23.556947631548002,0.01980396079215843,0.5625125025005001,298.0,2.98,0.17442953020134228,4999.0,99.0,0.961716044632551,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0,6.643856189774724,99.0,0.0,99.0,99.0,99.0,99.0,99.0,2500.0,2500.0,2500.0,166650.0,166650.0,166650.0,50.0,2500.0,50.0,100.0,99.98,0.13999999999999999,99.0,100.0,100.0,100.0,2.0,1.0098989898989899,0.0,1.0,1.0,0.09344770335342106,0.35158209149528574,0.0,3.141592653589793,127.0,0.7369595163396282,51.98,49.99,25.49,8.556221578383715,4.61512051684126,7.843848638152472,QPE_Exact,QPE_Exact,0.0,1.0,7.287118534934805,1.583766965056132,0.135970459959388
qpeexact_indep_qiskit_100.qasm,CPU,single,1,0.999980572219307,0,283.0733005000002,1,1,433.76171875,0.028148121612161105,1.5920843783891323,1.6202325000012934,423.21875,0.999980572219307,2.3785233999988122,439.57421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999980572219307,0.999980572219307,1,0.999980572219307,0,0.0,1,1.0,100,99,2,1,0.0,0.0,0.0,0.0,4950.0,0.9522893420546364,0.0,0.0,0.0,0.0,49.0,0.009426702577914583,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.03809157368218546,1.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,4999.0,0.0,4950.0,0.961716044632551,0.0,0.9522893420546364,4.0,5198.0,2549.0,1708.080808080808,744.1764844005087,169100.0,6.461278600473072,99,1.0,2500.0,2549.0,99.0,33.82676535307061,23.556947631548002,0.01980396079215843,0.5625125025005001,298.0,2.98,0.17442953020134228,4999.0,99.0,0.961716044632551,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0,6.643856189774724,99.0,0.0,99.0,99.0,99.0,99.0,99.0,2500.0,2500.0,2500.0,166650.0,166650.0,166650.0,50.0,2500.0,50.0,100.0,99.98,0.13999999999999999,99.0,100.0,100.0,100.0,2.0,1.0098989898989899,0.0,1.0,1.0,0.09344770335342106,0.35158209149528574,0.0,3.141592653589793,127.0,0.7369595163396282,51.98,49.99,25.49,8.556221578383715,4.61512051684126,7.843848638152472,QPE_Exact,QPE_Exact,0.0,0.0,5.649232305211154,0.9524623313510471,0.02775924382477686
qpeexact_indep_qiskit_100.qasm,GPU,double,1,1.0000000000013096,0,1840.5101435999986,1,1,876.83984375,0.15190406776677645,321.46946593223396,321.62137000000075,863.90625,1.0000000000013096,354.76892299999963,902.7421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000013096,1.0000000000013096,1,1.0000000000013096,0,0.0,1,1.0,100,99,2,1,0.0,0.0,0.0,0.0,4950.0,0.9522893420546364,0.0,0.0,0.0,0.0,49.0,0.009426702577914583,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.03809157368218546,1.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,4999.0,0.0,4950.0,0.961716044632551,0.0,0.9522893420546364,4.0,5198.0,2549.0,1708.080808080808,744.1764844005087,169100.0,6.461278600473072,99,1.0,2500.0,2549.0,99.0,33.82676535307061,23.556947631548002,0.01980396079215843,0.5625125025005001,298.0,2.98,0.17442953020134228,4999.0,99.0,0.961716044632551,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0,6.643856189774724,99.0,0.0,99.0,99.0,99.0,99.0,99.0,2500.0,2500.0,2500.0,166650.0,166650.0,166650.0,50.0,2500.0,50.0,100.0,99.98,0.13999999999999999,99.0,100.0,100.0,100.0,2.0,1.0098989898989899,0.0,1.0,1.0,0.09344770335342106,0.35158209149528574,0.0,3.141592653589793,127.0,0.7369595163396282,51.98,49.99,25.49,8.556221578383715,4.61512051684126,7.843848638152472,QPE_Exact,QPE_Exact,1.0,1.0,7.518341244205544,5.776008452473566,0.1414162842981786
qpeexact_indep_qiskit_100.qasm,GPU,single,1,0.9999921337928853,0,553.8629766000013,1,1,510.296875,0.027722827562756364,276.63470097243766,276.6624238000004,496.44140625,0.9999921337928853,309.4213481000006,535.45703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999921337928853,0.9999921337928853,1,0.9999921337928853,0,0.0,1,1.0,100,99,2,1,0.0,0.0,0.0,0.0,4950.0,0.9522893420546364,0.0,0.0,0.0,0.0,49.0,0.009426702577914583,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.03809157368218546,1.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,4999.0,0.0,4950.0,0.961716044632551,0.0,0.9522893420546364,4.0,5198.0,2549.0,1708.080808080808,744.1764844005087,169100.0,6.461278600473072,99,1.0,2500.0,2549.0,99.0,33.82676535307061,23.556947631548002,0.01980396079215843,0.5625125025005001,298.0,2.98,0.17442953020134228,4999.0,99.0,0.961716044632551,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0,6.643856189774724,99.0,0.0,99.0,99.0,99.0,99.0,99.0,2500.0,2500.0,2500.0,166650.0,166650.0,166650.0,50.0,2500.0,50.0,100.0,99.98,0.13999999999999999,99.0,100.0,100.0,100.0,2.0,1.0098989898989899,0.0,1.0,1.0,0.09344770335342106,0.35158209149528574,0.0,3.141592653589793,127.0,0.7369595163396282,51.98,49.99,25.49,8.556221578383715,4.61512051684126,7.843848638152472,QPE_Exact,QPE_Exact,1.0,0.0,6.318721194255319,5.62630622432338,0.027345507684731537
qpeexact_indep_qiskit_30.qasm,CPU,double,1,0.9999999999999507,0,116.68948549999914,1,1,427.68359375,0.011647114181418011,0.21834368581903268,0.2299908000004507,418.078125,0.9999999999999507,0.9083768000000418,427.73828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999507,0.9999999999999507,1,0.9999999999999507,0,0.0,1,1.0,30,29,2,1,0.0,0.0,0.0,0.0,434.0,0.8560157790927022,0.0,0.0,0.0,0.0,14.0,0.027613412228796843,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.11439842209072978,1.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,448.0,0.0,434.0,0.883629191321499,0.0,0.8560157790927022,4.0,507.0,239.0,162.20689655172413,66.61281812567661,4704.0,4.7136932786143975,29,1.0,225.0,239.0,29.0,10.5,7.0222859525940695,0.0625,0.5892857142857143,86.0,2.8666666666666667,0.19651162790697674,448.0,29.0,0.883629191321499,434.0,0.9977011494252873,1.0,1.0,0.9977011494252873,0.0,0.0,0.0,0.0,0.0,29.0,28.933333333333334,0.24944382578492943,28.0,29.0,29.0,29.0,4.9068364355794865,28.0,0.0,28.0,28.0,29.0,28.0,28.0,225.0,224.0,224.0,4494.0,4466.0,4466.0,15.0,224.0,14.96551724137931,30.0,29.866666666666667,0.42687494916218993,28.0,30.0,30.0,30.0,2.0,1.032258064516129,0.0,1.0,1.0,0.3062330582961082,0.5961580575580158,1.1703344634137277e-08,3.141592653589793,55.0,1.734490417524132,16.9,14.933333333333334,7.966666666666667,6.230481447578482,3.4339872044851463,5.480638923341991,QPE_Exact,QPE_Exact,0.0,1.0,4.768049677225662,0.1974923017498147,0.011579808653042273
qpeexact_indep_qiskit_30.qasm,CPU,single,1,0.9999946355917999,0,22.94623000000138,1,1,432.69921875,0.002272246634663496,0.22376365336641593,0.22603590000107943,417.96875,0.9999946355917999,0.3568584999993618,427.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999946355917999,0.9999946355917999,1,0.9999946355917999,0,0.0,1,1.0,30,29,2,1,0.0,0.0,0.0,0.0,434.0,0.8560157790927022,0.0,0.0,0.0,0.0,14.0,0.027613412228796843,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.11439842209072978,1.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,448.0,0.0,434.0,0.883629191321499,0.0,0.8560157790927022,4.0,507.0,239.0,162.20689655172413,66.61281812567661,4704.0,4.7136932786143975,29,1.0,225.0,239.0,29.0,10.5,7.0222859525940695,0.0625,0.5892857142857143,86.0,2.8666666666666667,0.19651162790697674,448.0,29.0,0.883629191321499,434.0,0.9977011494252873,1.0,1.0,0.9977011494252873,0.0,0.0,0.0,0.0,0.0,29.0,28.933333333333334,0.24944382578492943,28.0,29.0,29.0,29.0,4.9068364355794865,28.0,0.0,28.0,28.0,29.0,28.0,28.0,225.0,224.0,224.0,4494.0,4466.0,4466.0,15.0,224.0,14.96551724137931,30.0,29.866666666666667,0.42687494916218993,28.0,30.0,30.0,30.0,2.0,1.032258064516129,0.0,1.0,1.0,0.3062330582961082,0.5961580575580158,1.1703344634137277e-08,3.141592653589793,55.0,1.734490417524132,16.9,14.933333333333334,7.966666666666667,6.230481447578482,3.4339872044851463,5.480638923341991,QPE_Exact,QPE_Exact,0.0,0.0,3.1758109001930404,0.20193107179026543,0.002269668986242617
qpeexact_indep_qiskit_30.qasm,GPU,double,1,1.0000000000000107,0,132.2056378999987,1,1,850.19140625,0.01237115252525241,8.494112647474589,8.506483799999842,836.65625,1.0000000000000107,11.599242000000231,847.8671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000107,1.0000000000000107,1,1.0000000000000107,0,0.0,1,1.0,30,29,2,1,0.0,0.0,0.0,0.0,434.0,0.8560157790927022,0.0,0.0,0.0,0.0,14.0,0.027613412228796843,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.11439842209072978,1.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,448.0,0.0,434.0,0.883629191321499,0.0,0.8560157790927022,4.0,507.0,239.0,162.20689655172413,66.61281812567661,4704.0,4.7136932786143975,29,1.0,225.0,239.0,29.0,10.5,7.0222859525940695,0.0625,0.5892857142857143,86.0,2.8666666666666667,0.19651162790697674,448.0,29.0,0.883629191321499,434.0,0.9977011494252873,1.0,1.0,0.9977011494252873,0.0,0.0,0.0,0.0,0.0,29.0,28.933333333333334,0.24944382578492943,28.0,29.0,29.0,29.0,4.9068364355794865,28.0,0.0,28.0,28.0,29.0,28.0,28.0,225.0,224.0,224.0,4494.0,4466.0,4466.0,15.0,224.0,14.96551724137931,30.0,29.866666666666667,0.42687494916218993,28.0,30.0,30.0,30.0,2.0,1.032258064516129,0.0,1.0,1.0,0.3062330582961082,0.5961580575580158,1.1703344634137277e-08,3.141592653589793,55.0,1.734490417524132,16.9,14.933333333333334,7.966666666666667,6.230481447578482,3.4339872044851463,5.480638923341991,QPE_Exact,QPE_Exact,1.0,1.0,4.891894083787111,2.250671885181402,0.012295255135545196
qpeexact_indep_qiskit_30.qasm,GPU,single,1,0.9999989271919102,0,30.695494800000233,1,1,484.0859375,0.0023404311831183664,7.291182968816567,7.293523399999685,469.9296875,0.9999989271919102,9.820075399999041,481.72265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999989271919102,0.9999989271919102,1,0.9999989271919102,0,0.0,1,1.0,30,29,2,1,0.0,0.0,0.0,0.0,434.0,0.8560157790927022,0.0,0.0,0.0,0.0,14.0,0.027613412228796843,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.11439842209072978,1.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,448.0,0.0,434.0,0.883629191321499,0.0,0.8560157790927022,4.0,507.0,239.0,162.20689655172413,66.61281812567661,4704.0,4.7136932786143975,29,1.0,225.0,239.0,29.0,10.5,7.0222859525940695,0.0625,0.5892857142857143,86.0,2.8666666666666667,0.19651162790697674,448.0,29.0,0.883629191321499,434.0,0.9977011494252873,1.0,1.0,0.9977011494252873,0.0,0.0,0.0,0.0,0.0,29.0,28.933333333333334,0.24944382578492943,28.0,29.0,29.0,29.0,4.9068364355794865,28.0,0.0,28.0,28.0,29.0,28.0,28.0,225.0,224.0,224.0,4494.0,4466.0,4466.0,15.0,224.0,14.96551724137931,30.0,29.866666666666667,0.42687494916218993,28.0,30.0,30.0,30.0,2.0,1.032258064516129,0.0,1.0,1.0,0.3062330582961082,0.5961580575580158,1.1703344634137277e-08,3.141592653589793,55.0,1.734490417524132,16.9,14.933333333333334,7.966666666666667,6.230481447578482,3.4339872044851463,5.480638923341991,QPE_Exact,QPE_Exact,1.0,0.0,3.456174550909439,2.1151926572558626,0.0023376966398992735
shor_15_4_indep_qiskit_18.qasm,CPU,double,4,0.999999999994625,2,20.17139440000028,4,4,444.171875,0.0019551284928492974,0.6201094715073087,0.622064600000158,429.18359375,0.003906249999994733,1.5811848000012105,450.02734375,0.0,1.764285800003563,450.08984375,0.999999999994625,1.6460073000052944,450.4140625,,,,,,,0.9999999999930989,2.2803454999957466,452.60546875,0.999999999994337,2.3121627000073204,453.375,0.999999999994337,2.1305719999945723,453.57421875,0.999999999994337,2.202185299989651,453.37109375,0.999999999994337,2.2127416000002995,453.125,0.0,0.999999999994625,8,0.003906249999994733,2,0.999999999994625,4,1.0,18,18,3,1,2048.0,0.20739240506329115,0.0,0.0,6108.0,0.6185316455696203,0.0,0.0,0.0,0.0,4.0,0.00040506329113924053,0.0,0.0,0.0,0.0,32.0,0.0032405063291139242,1234.0,0.1249620253164557,1.0,0.00010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.025924050632911394,0.0,0.0,0.0,0.0,192.0,0.019443037974683545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.0,8160.0,32.0,6556.0,0.8263291139240506,0.0032405063291139242,0.6638987341772152,8.0,9875.0,3904.0,2564.0,1102.0344822191364,43588.0,3.9237452082879076,17,1.0,72.0,3904.0,16.0,5.279554263565892,3.8658273023444267,0.1769622093023256,0.46584302325581395,6213.0,345.1666666666667,0.08830051683745552,8192.0,1513.0,0.8295696202531646,135.0,0.8823529411764706,1.0,1.0,0.9410130718954248,0.0,0.0,0.0,0.0,0.0,17.0,15.0,2.8284271247461903,5.0,16.0,13.75,16.75,4.138049495850636,13.0,0.0,13.0,13.0,16.0,17.0,16.0,72.0,74.0,72.0,821.0,857.0,821.0,8.0,69.0,8.4375,1920.0,917.3333333333334,574.962027731687,448.0,616.0,496.0,1540.0,288.0,61.15555555555556,0.0,1.0,1.0,1.1306138563923265,1.3063966275829484,0.0,5.890486225480862,13.0,2.0295409491598706,548.6111111111111,455.1111111111111,216.88888888888889,9.19786285046507,2.9444389791664403,8.270013062273787,Shor,Shor,0.0,1.0,3.052650949770296,0.4824937219657165,0.001953219716667724
shor_15_4_indep_qiskit_18.qasm,GPU,double,4,0.9999999999957008,2,77.75914030000422,4,4,927.9296875,0.0021646170917096258,56.11296938290796,56.11513399999967,919.80078125,0.003906250000001159,58.226875699998345,923.21875,0.50000000000011,72.01595860000089,972.65625,0.9999999999957008,105.72358689999965,986.15625,,,,,,,,,,,,,,,,,,,,,,0.003906250000001159,0.9999999999957008,3,0.003906250000001159,2,0.49999999999559075,4,1.0,18,18,3,1,2048.0,0.20739240506329115,0.0,0.0,6108.0,0.6185316455696203,0.0,0.0,0.0,0.0,4.0,0.00040506329113924053,0.0,0.0,0.0,0.0,32.0,0.0032405063291139242,1234.0,0.1249620253164557,1.0,0.00010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.025924050632911394,0.0,0.0,0.0,0.0,192.0,0.019443037974683545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.0,8160.0,32.0,6556.0,0.8263291139240506,0.0032405063291139242,0.6638987341772152,8.0,9875.0,3904.0,2564.0,1102.0344822191364,43588.0,3.9237452082879076,17,1.0,72.0,3904.0,16.0,5.279554263565892,3.8658273023444267,0.1769622093023256,0.46584302325581395,6213.0,345.1666666666667,0.08830051683745552,8192.0,1513.0,0.8295696202531646,135.0,0.8823529411764706,1.0,1.0,0.9410130718954248,0.0,0.0,0.0,0.0,0.0,17.0,15.0,2.8284271247461903,5.0,16.0,13.75,16.75,4.138049495850636,13.0,0.0,13.0,13.0,16.0,17.0,16.0,72.0,74.0,72.0,821.0,857.0,821.0,8.0,69.0,8.4375,1920.0,917.3333333333334,574.962027731687,448.0,616.0,496.0,1540.0,288.0,61.15555555555556,0.0,1.0,1.0,1.1306138563923265,1.3063966275829484,0.0,5.890486225480862,13.0,2.0295409491598706,548.6111111111111,455.1111111111111,216.88888888888889,9.19786285046507,2.9444389791664403,8.270013062273787,Shor,Shor,1.0,1.0,4.366394338272095,4.045031225422621,0.0021622776834731993
shor_15_4_indep_qiskit_18.qasm,GPU,single,4,1.0000002384214977,2,46.13232920000155,4,4,560.640625,0.0007832824982505062,38.29950421749649,38.30028749999474,551.109375,0.003906251889977048,52.62416060000396,555.0234375,0.49999939283177164,62.97335779999412,602.78125,1.0000002384214977,75.43384099999821,617.41015625,,,,,,,,,,,,,,,,,,,,,,0.003906251889977048,1.0000002384214977,3,0.003906251889977048,2,0.500000845589726,4,1.0,18,18,3,1,2048.0,0.20739240506329115,0.0,0.0,6108.0,0.6185316455696203,0.0,0.0,0.0,0.0,4.0,0.00040506329113924053,0.0,0.0,0.0,0.0,32.0,0.0032405063291139242,1234.0,0.1249620253164557,1.0,0.00010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.025924050632911394,0.0,0.0,0.0,0.0,192.0,0.019443037974683545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.0,8160.0,32.0,6556.0,0.8263291139240506,0.0032405063291139242,0.6638987341772152,8.0,9875.0,3904.0,2564.0,1102.0344822191364,43588.0,3.9237452082879076,17,1.0,72.0,3904.0,16.0,5.279554263565892,3.8658273023444267,0.1769622093023256,0.46584302325581395,6213.0,345.1666666666667,0.08830051683745552,8192.0,1513.0,0.8295696202531646,135.0,0.8823529411764706,1.0,1.0,0.9410130718954248,0.0,0.0,0.0,0.0,0.0,17.0,15.0,2.8284271247461903,5.0,16.0,13.75,16.75,4.138049495850636,13.0,0.0,13.0,13.0,16.0,17.0,16.0,72.0,74.0,72.0,821.0,857.0,821.0,8.0,69.0,8.4375,1920.0,917.3333333333334,574.962027731687,448.0,616.0,496.0,1540.0,288.0,61.15555555555556,0.0,1.0,1.0,1.1306138563923265,1.3063966275829484,0.0,5.890486225480862,13.0,2.0295409491598706,548.6111111111111,455.1111111111111,216.88888888888889,9.19786285046507,2.9444389791664403,8.270013062273787,Shor,Shor,1.0,0.0,3.852959160465621,3.6712119034647634,0.0007829758926099152
